AIRPORT,TR_AIRPORT_NAME,TR_CITY_NAME,TR_STATE_NAME,TR_COUNTRY_NAME,TR_WAC,BEGIN_DATE_SOURCE,END_DATE,AIRPORT_REGION,LAT_DEGREES,LAT_MINUTES,LAT_SECONDS,LAT_HEMISPHERE,LATITUDE,LON_DEGREES,LON_MINUTES,LON_SECONDS,LON_HEMISPHERE,LONGITUDE,AIRPORT_ID
/SO,"San Antonio, TX: (San Antonio Mean)","San Antonio, TX",Texas,United States of America,74,1/1/50,,Texas,29,31,53,N,29.53138888,98,22,26,W,-98.37388888,793601
/SN,"Santa Ana, CA: (Santa Ana Mean)","Santa Ana, CA",California,United States of America,91,1/1/50,,Ca,33,40,12,N,33.66999999,117,49,3,W,-117.8175,806500
/SM,"Santa Maria, CA: /Sm Santa Maria Cal Metro-Up 1","Santa Maria, CA",California,United States of America,91,1/1/50,,Calif.,34,54,18,N,34.905,120,27,28,W,-120.4577778,811000
/SL,"St. Lucia, St. Lucia: /Sl St. Lucia","St. Lucia, St. Lucia",,St. Lucia,276,1/1/50,,Br. W.I.,13,52,39,N,13.87749999,60,15,34,W,-60.25944444,785200
/SK,"Spokane, WA: (Spokane Mean)","Spokane, WA",Washington,United States of America,93,12/1/89,,Washington,47,38,21,N,47.63916666,117,30,7,W,-117.5019444,852902
/SJ,"San Jose, CA: San Jose Municipal","San Jose, CA",California,United States of America,91,1/1/50,,California,37,21,40,N,37.36111111,121,55,32,W,-121.9255556,800500
/SI,"St. Martin, Netherlands Antilles: St Martin","St. Martin, Netherlands Antilles",,Netherlands Antilles,259,3/1/76,9/1/91,Neth.Ant.,18,2,53,N,18.04805555,63,6,52,W,-63.11444444,785503
/SI,"St. Martin, Netherlands Antilles: St Martin","St. Martin, Netherlands Antilles",,Netherlands Antilles,259,6/1/75,12/1/75,Neth.Ant.,15,6,29,N,15.10805555,66,1,43,W,-66.02861111,785505
/SH,"Oshkosh/Appleton, WI: /Sh Oshkosh/Appleton","Oshkosh/Appleton, WI",Wisconsin,United States of America,45,1/1/50,,Wis,44,7,17,N,44.12138888,88,32,21,W,-88.53916666,667000
/SG,"San Diego, CA: (San Diego Mean)","San Diego, CA",California,United States of America,91,3/1/91,,Ca,32,45,10,N,32.75277777,117,6,21,W,-117.1058333,759203
/SF,"San Francisco, CA: /Sf San Francisco","San Francisco, CA",California,United States of America,91,1/1/50,,Calif.,37,44,57,N,37.74916666,122,26,29,W,-122.4413889,798300
/SF,"San Francisco, CA: San Francisco Airport","San Francisco, CA",California,United States of America,91,12/1/83,12/1/84,Calif,37,42,35,N,37.70972222,122,25,11,W,-122.4197222,798305
/SF,"San Francisco, CA: San Francisco Airport","San Francisco, CA",California,United States of America,91,6/1/81,9/1/83,Calif.,37,37,10,N,37.61944444,122,22,22,W,-122.3727778,798310
/SF,"San Francisco, CA: San Francisco Airport","San Francisco, CA",California,United States of America,91,3/1/85,,Calif,37,44,30,N,37.74166666,122,22,17,W,-122.3713889,798330
/SE,"Seattle, WA: /Seattle Washington","Seattle, WA",Washington,United States of America,93,12/1/77,6/1/79,Washington,47,31,51,N,47.53083333,122,18,46,W,-122.3127778,826299
/SE,"Seattle, WA: Seattle Tacoma","Seattle, WA",Washington,United States of America,93,1/1/50,,Washington,47,29,17,N,47.48805555,122,18,9,W,-122.3025,826300
/SE,"Seattle/Tacoma, WA: Seattle/Ta","Seattle/Tacoma, WA",Washington,United States of America,93,9/1/79,9/1/83,Wash.,47,29,17,N,47.48805555,122,18,9,W,-122.3025,826310
/SE,"Seattle/Tacoma, WA: Seattle/Tacoma Airport","Seattle/Tacoma, WA",Washington,United States of America,93,12/1/83,,Wash.,47,31,54,N,47.53166666,122,18,49,W,-122.3136111,826315
/SD,"Santo Domingo, Dominican Republic: Santo Domingo","Santo Domingo, Dominican Republic",,Dominican Republic,224,9/1/74,3/1/81,Dom.Re,18,26,56,N,18.44888888,69,49,12,W,-69.81999999,814505
/SD,"Santo Domingo, Dominican Republic: Santo Domingo Airport","Santo Domingo, Dominican Republic",,Dominican Republic,224,3/1/81,,Dom.Re,18,25,45,N,18.42916666,69,40,9,W,-69.66916666,814507
/SC,"Santiago, Chile: General A Merino Benitez","Santiago, Chile",,Chile,324,1/1/50,5/30/80,Chile,33,26,16,S,-33.43777777,70,44,22,W,-70.73944444,813400
/SC,"Santiago, Chile: Santiago Airport","Santiago, Chile",,Chile,324,6/1/80,,Chile,33,26,17,S,-33.43805555,70,44,23,W,-70.73972222,813410
/SB,"Steamboat Springs/Hayden, CO: /Sb Steamboat Springs/Hayden","Steamboat Springs/Hayden, CO",Colorado,United States of America,82,1/1/50,,Colo,40,29,57,N,40.49916666,107,2,29,W,-107.0413889,857300
/SA,"Sao Paulo, Brazil: /Sa Sao Paulo","Sao Paulo, Brazil",,Brazil,316,1/1/50,,Brazil,23,18,45,S,-23.3125,46,53,48,W,-46.89666666,818500
/RY,"Riyadh, Saudi Arabia: (Riyadh Mean)","Riyadh, Saudi Arabia",,Saudi Arabia,670,6/1/91,,Saudi Arabia,24,50,5,N,24.83472222,46,42,37,E,46.71027777,763801
/RX,"Riga, U.S.S.R. (European): (Riga Mean)","Riga, U.S.S.R. (European)",,U.S.S.R. (European),489,12/1/80,6/1/92,U.S.S.R.,57,11,30,N,57.19166666,24,16,30,E,24.27499999,758400
/RS,"Santa Rosa, CA: (Santa Rosa Mean)","Santa Rosa, CA",California,United States of America,91,12/1/86,,Ca,38,27,42,N,38.46166666,122,47,3,W,-122.7841667,812502
/RP,"Rapid City, SD: (Rapid City Mean)","Rapid City, SD",South Dakota,United States of America,67,1/1/50,,Sd,44,5,42,N,44.09499999,103,4,48,W,-103.08,750201
/RO,"Rome, Italy: /Ro Rome","Rome, Italy",,Italy,450,1/1/50,,Italy,41,48,0,N,41.8,12,24,58,E,12.41611111,769000
/RM,"Rocky Mount, NC: Wilson Municipal","Rocky Mount, NC",North Carolina,United States of America,36,1/1/50,,N. C.,35,51,16,N,35.85444444,77,53,26,W,-77.89055555,768100
/RI,"Rio De Janeiro, Brazil: Rio De Jan","Rio De Janeiro, Brazil",,Brazil,316,6/1/80,11/30/02,Braz.,22,51,32,S,-22.85888888,43,12,11,W,-43.20305555,760200
/RE,"Keflavik/Reykjavik, Iceland: /Re Keflavik/Reykjavik","Keflavik/Reykjavik, Iceland",,Iceland,439,1/1/50,6/1/99,Iceland,64,3,29,N,64.05805555,22,16,21,W,-22.27249999,436100
/RE,"Reykjavik, Iceland: (Reykjavik Mean)","Reykjavik, Iceland",,Iceland,439,9/1/99,,Iceland,64,3,26,N,64.05722222,22,16,17,W,-22.27138888,756050
/RA,"Riverside, CA: (Riverside Mean)","Riverside, CA",California,United States of America,91,1/1/50,,Ca,33,56,26,N,33.94055555,117,22,15,W,-117.3708333,762300
/PU,"Pittsburgh, PA: Pittsburgh","Pittsburgh, PA",Pennsylvania,United States of America,23,1/1/50,12/1/99,Penna.,40,25,33,N,40.42583333,80,4,59,W,-80.08305555,704703
/PU,"Pittsburgh, PA: Pittsburgh","Pittsburgh, PA",Pennsylvania,United States of America,23,12/1/99,,Pa,40,26,33,N,40.44249999,80,7,36,W,-80.12666666,704710
/PT,"Balboa C.Z/Panama City, Panama Canal Zone: /Pt Balbao/Panama City","Balboa C.Z/Panama City, Panama Canal Zone",,Panama Canal Zone,160,1/1/50,,,9,1,40,N,9.02777777,79,28,13,W,-79.47027777,70100
/PT,"Balboa C.Z/Panama City, Panama Republic: Pt Balboa&p.C.","Balboa C.Z/Panama City, Panama Republic",,Panama Republic,162,9/1/77,3/1/81,,9,1,40,N,9.02777777,79,28,13,W,-79.47027777,70090
/PS,"Clearfld/Philisbg/Bellefnte, PA: /Ps Clfld/Phlpsbg/Blfnt","Clearfld/Philisbg/Bellefnte, PA",Pennsylvania,United States of America,23,1/1/50,,Penna.,40,49,38,N,40.82722222,77,59,1,W,-77.98361111,196600
/PR,"Paris, France: /Pr Paris","Paris, France",,France,427,1/1/50,,France,48,54,13,N,48.90361111,2,26,58,E,2.44944444,683100
/PP,"Pilot Point, AK: (Pilot Point Mean)","Pilot Point, AK",Alaska,United States of America,1,12/1/86,,Alaska,57,29,51,N,57.49749999,157,39,19,W,-157.6552778,701902
/PN,"Pensacola, FL: (Pensacola Mean)","Pensacola, FL",Florida,United States of America,33,3/1/90,,Florida,30,25,54,N,30.43166666,87,16,56,W,-87.28222222,693801
/PM,"Paramaribo, Surinam: /Pm Up 1 From Pbm Mean","Paramaribo, Surinam",,Surinam,379,1/1/50,,Surinam,5,37,50,N,5.63055555,55,11,28,W,-55.19111111,681700
/PI,"Prince Rupert, Canada: (Prince Rupert Mean)","Prince Rupert, Canada",,Canada,906,9/1/74,9/1/98,British Columbia,54,18,37,N,54.31027777,130,21,45,W,-130.3625,728805
/PI,"Prince Rupert, Canada: (Prince Rupert Mean)","Prince Rupert, Canada",,Canada,906,12/1/98,,British Columbia,54,18,29,N,54.30805555,130,21,41,W,-130.3613889,728820
/PH,"Philadelphia, PA: /Ph Philadelphia/Camden","Philadelphia, PA",Pennsylvania,United States of America,23,1/1/50,,Pa./Camden,39,58,16,N,39.97111111,75,7,58,W,-75.13277777,698800
/PH,"Philadelphia, PA: Philadelphia Airport","Philadelphia, PA",Pennsylvania,United States of America,23,6/1/81,,Pa./Camden,39,58,27,N,39.97416666,75,7,50,W,-75.13055555,698810
/PE,"Penang, Malaysia: Penang Sea Plane Base","Penang, Malaysia",,Malaysia,749,1/1/50,,Malaysia,5,22,42,N,5.37833333,100,19,57,E,100.3325,693100
/PD,"Palmdale/Lancaster, CA: Palmdale/Lancaster Airport","Palmdale/Lancaster, CA",California,United States of America,91,9/1/83,,California,34,41,2,N,34.68388888,118,9,6,W,-118.1516667,483116
/PC,"Panama City, FL: (Panama Cty, Fl Mean)","Panama City, FL",Florida,United States of America,33,1/1/50,,Florida,30,8,28,N,30.14111111,85,37,44,W,-85.62888888,679301
/PB,"San Luis Obispo/Paso Robls, CA: /Pb San Luis Obispo/Paso Robles","San Luis Obispo/Paso Robls, CA",California,United States of America,91,1/1/50,,Cal.,35,27,13,N,35.45361111,120,37,57,W,-120.6325,803300
/OU,"Columbia/Jefferson City, MO: /Ou Columbia/Jefferson","Columbia/Jefferson City, MO",Missouri,United States of America,64,1/1/50,4/1/03,Mo,38,42,11,N,38.70305555,92,11,16,W,-92.18777777,204400
/OU,"Columbia, MO: Columbia Airport","Columbia, MO",Missouri,United States of America,64,6/1/79,,Missouri,38,48,49,N,38.81361111,92,13,9,W,-92.21916666,204510
/OS,"Oslo, Norway: (Oslo Mean)","Oslo, Norway",,Norway,465,1/1/50,9/1/98,Norway,60,2,56,N,60.04888888,10,51,7,E,10.85194444,667300
/OS,"Oslo, Norway: (Oslo Mean)","Oslo, Norway",,Norway,465,12/1/98,,Norway,59,41,43,N,59.69527777,10,40,22,E,10.67277777,667310
/OR,"Orlando, FL: Orlano","Orlando, FL",Florida,United States of America,33,1/1/50,12/1/77,Florida,28,29,17,N,28.48805555,81,19,49,W,-81.33027777,666003
/OR,"Orlando, FL: /Or Orlando","Orlando, FL",Florida,United States of America,33,3/1/78,,Florida,28,25,20,N,28.42222222,81,21,58,W,-81.36611111,666004
/ON,"Ontario&san Bernardino, CA: Ontario International","Ontario&san Bernardino, CA",California,United States of America,91,1/1/50,,California,34,3,26,N,34.05722222,117,36,29,W,-117.6080556,661800
/OM,"Oran, Algeria: Oran Airport","Oran, Algeria",,Algeria,500,3/1/82,,Algeria,35,35,12,N,35.58666666,0,34,14,W,-0.57055555,663510
/OL,"Oklahoma City, OK: (Oklahoma City Mean)","Oklahoma City, OK",Oklahoma,United States of America,73,6/1/79,,Ok,35,26,55,N,35.44861111,97,32,43,W,-97.54527777,657800
/OK,"Okinawa, Japan: /Ok Okinawa","Okinawa, Japan",,Japan,736,1/1/50,,Japan,26,16,28,N,26.27444444,127,42,38,E,127.7105556,658100
/OJ,"Osaka, Japan: (Osaka Mean)","Osaka, Japan",,Japan,736,9/1/94,,Japan,34,36,19,N,34.60527777,135,20,33,E,135.3425,666810
/OH,"Omaha, NE: (Omaha Mean)","Omaha, NE",Nebraska,United States of America,65,1/1/50,,Nebraska,41,12,20,N,41.20555555,95,58,21,W,-95.97249999,660601
/OF,"Norfolk, VA: Norfolk Va","Norfolk, VA",Virginia,United States of America,38,6/1/76,,Virginia,36,55,20,N,36.92222222,76,15,5,W,-76.25138888,645010
/OD,"Oakland, MD: (Oakland,md Mean)","Oakland, MD",Maryland,United States of America,35,6/1/96,,Maryland,39,29,24,N,39.48999999,79,22,11,W,-79.36972222,654301
/OA,"Oakland, CA: Oakland Airport","Oakland, CA",California,United States of America,91,12/1/78,,California,37,43,25,N,37.72361111,122,12,56,W,-122.2155556,654150
/OA,"Oakland, CA: /Oa Oakland","Oakland, CA",California,United States of America,91,1/1/50,,California,37,54,20,N,37.90555555,122,13,7,W,-122.2186111,654200
/NY,"New York, NY: New York","New York, NY",New York,United States of America,22,12/1/78,3/1/81,N.Y./Newark,40,42,24,N,40.70666666,73,57,36,W,-73.96,637475
/NY,"New York, NY: Ny Metro","New York, NY",New York,United States of America,22,6/1/77,6/1/78,N.Y./Newark,40,43,24,N,40.72333333,73,57,10,W,-73.95277777,637500
/NY,"New York, NY: /Ny New York/Newark","New York, NY",New York,United States of America,22,1/1/50,,N.Y./Newark,40,42,31,N,40.70861111,73,37,52,W,-73.63111111,637600
/NY,"New York, NY: New York/Newark","New York, NY",New York,United States of America,22,6/1/84,12/1/91,N.Y./Newark,40,43,24,N,40.72333333,73,54,55,W,-73.91527777,637615
/NY,"New York, NY: (New York Mean)","New York, NY",New York,United States of America,22,3/1/92,,N.Y./Newark,40,43,38,N,40.72722222,73,55,36,W,-73.92666666,637616
/NY,"New York, NY: New York Airport","New York, NY",New York,United States of America,22,12/1/82,3/1/84,N.Y.?newark,40,43,30,N,40.72499999,73,53,55,W,-73.89861111,637633
/NY,"New York, NY: New York Airport","New York, NY",New York,United States of America,22,6/1/81,9/1/82,N.Y./Newark,40,42,37,N,40.71027777,73,53,6,W,-73.88499999,637700
/NT,"Newcastle, Australia: Newcastle Airport","Newcastle, Australia",,Australia,802,12/1/81,,Australia,32,53,53,S,-32.89805555,151,52,30,E,151.875,634200
/NS,"Nassau, Bahamas: Nassau","Nassau, Bahamas",,Bahamas,204,12/1/74,12/1/79,Bahama Isl.,25,3,47,N,25.06305555,77,23,59,W,-77.39972222,628901
/NS,"Nassau, Bahamas: (Nassau Mean)","Nassau, Bahamas",,Bahamas,204,3/1/80,,Bahamas,25,4,8,N,25.06888888,77,21,59,W,-77.36638888,628910
/NR,"New Orleans, LA: New Orleans","New Orleans, LA",Louisiana,United States of America,72,12/1/75,,La.,30,0,25,N,30.00694444,90,8,22,W,-90.13944444,635810
/NP,"Newport News/Hampton, VA: (Newport News Mean)","Newport News/Hampton, VA",Virginia,United States of America,38,1/1/50,6/1/90,Va,37,6,26,N,37.10722222,76,25,37,W,-76.42694444,636801
/NP,"Newport News/Wmsburg, VA: (Newport News Mean)","Newport News/Wmsburg, VA",Virginia,United States of America,38,9/1/90,,Va,37,6,26,N,37.10722222,76,25,37,W,-76.42694444,636802
/NO,"Noumea, New Caledonia - France: Noumea Metro","Noumea, New Caledonia - France",,New Caledonia - France,846,1/1/50,,New Caledonia,22,8,18,S,-22.13833333,166,20,27,E,166.3408333,649100
/NI,"Nairobi, Kenya: /Nairobi","Nairobi, Kenya",,Kenya,535,9/1/78,,Kenya,1,19,10,S,-1.31944444,36,52,19,E,36.87194444,621999
/NB,"New Bern/Morehead/Beaufort, NC: New Bern","New Bern/Morehead/Beaufort, NC",North Carolina,United States of America,36,1/1/50,3/1/81,N. C.,34,54,14,N,34.90388888,76,51,5,W,-76.85138888,633603
/NB,"New Bern/Morehead/Beaufort, NC: New Bern","New Bern/Morehead/Beaufort, NC",North Carolina,United States of America,36,6/1/81,,N.C.,35,4,25,N,35.07361111,77,2,33,W,-77.04249999,633610
/NA,"Nanaimo, Canada: Nanaimo Airport","Nanaimo, Canada",,Canada,906,9/1/84,,British Columbia,49,6,5,N,49.10138888,123,54,5,W,-123.9013889,622610
/MZ,"Midland/Odessa, TX: (Midland/Odessa Mean)","Midland/Odessa, TX",Texas,United States of America,74,3/1/93,,Texas,31,57,59,N,31.96638888,102,13,50,W,-102.2305556,576501
/MY,"Myrtle Beach, SC: Myrtle Beach S.C.","Myrtle Beach, SC",South Carolina,United States of America,37,9/1/75,,S. C.,33,44,43,N,33.74527777,78,49,38,W,-78.82722222,618305
/MX,"Minot, ND: (Minot Mean)","Minot, ND",North Dakota,United States of America,66,1/1/50,,North Dakota,48,20,15,N,48.33749999,101,19,8,W,-101.3188889,580101
/MW,"Monterrey, Mexico: (Monterrey, Mx Mean)","Monterrey, Mexico",,Mexico,148,3/1/94,,Mexico,25,49,23,N,25.82305555,100,10,20,W,-100.1722222,593001
/MV,"Montgomery, AL: Montgomery Airport","Montgomery, AL",Alabama,United States of America,51,6/1/89,,Alabama,32,20,22,N,32.33944444,86,22,36,W,-86.37666666,593701
/MU,"Moultrie/Thomasville, GA: Moultrie-Thomasville","Moultrie/Thomasville, GA",Georgia,United States of America,34,9/1/74,3/1/81,Georgia,30,59,19,N,30.98861111,83,50,31,W,-83.84194444,603203
/MU,"Moultrie/Thomasville, GA: Moultrie","Moultrie/Thomasville, GA",Georgia,United States of America,34,6/1/81,,Georgia,31,4,10,N,31.06944444,83,48,10,W,-83.80277777,603210
/MT,"Manitowoc/Sheboygan, WI: Manitowoc/Sheboyan","Manitowoc/Sheboygan, WI",Wisconsin,United States of America,45,1/1/50,,Wisconsin,43,57,3,N,43.95083333,87,46,2,W,-87.76722222,543100
/MS,"Moscow, Russia (European): (Moscow Mean)","Moscow, Russia (European)",,Russia (European),475,9/1/92,,Russia,55,39,20,N,55.65555555,37,31,20,E,37.52222222,600610
/MS,"Moscow, U.S.S.R. (European): (Moscow Mean)","Moscow, U.S.S.R. (European)",,U.S.S.R. (European),489,1/1/50,6/1/92,U.S.S.R.,55,39,20,N,55.65555555,37,31,20,E,37.52222222,600600
/MR,"Moroni, Comoro Islands: Moroni Airport","Moroni, Comoro Islands",,Comoro Islands,513,3/1/80,,Comoro Isl.,11,37,11,S,-11.61972222,43,14,51,E,43.24749999,598510
/MQ,"Marquette, MI: (Marquette Mean)","Marquette, MI",Michigan,United States of America,43,1/1/50,,Michigan,46,26,38,N,46.44388888,87,28,43,W,-87.47861111,552902
/MP,"Madrid, Spain: (Madrid Mean)","Madrid, Spain",,Spain,482,1/1/50,,Spain,40,28,53,N,40.48138888,3,30,31,W,-3.50861111,525301
/MO,"Montreal, Canada: (Montreal Mean)","Montreal, Canada",,Canada,941,3/1/76,,Quebec,45,33,18,N,45.555,73,43,58,W,-73.73277777,594650
/MN,"Minneapolis/St. Paul, MN: Minneapolis","Minneapolis/St. Paul, MN",Minnesota,United States of America,63,6/1/77,,Minn.,44,54,26,N,44.90722222,93,8,28,W,-93.14111111,579750
/MM,"Malmo, Sweden: Malmo","Malmo, Sweden",,Sweden,484,6/1/77,9/1/98,Sweden,55,31,40,N,55.52777777,13,22,7,E,13.36861111,536003
/MM,"Malmo, Sweden: (Malmo Mean)","Malmo, Sweden",,Sweden,484,12/1/98,,Sweden,55,34,25,N,55.57361111,13,11,9,E,13.18583333,536100
/ML,"Monrovia/Robertsfield, Liberia: /Ml Monrovia/Robertsfield","Monrovia/Robertsfield, Liberia",,Liberia,537,1/1/50,,Liberia,6,15,53,N,6.26472222,10,33,31,W,-10.55861111,590800
/MK,"Kansas City, MO: (Kansas City Mean)","Kansas City, MO",Missouri,United States of America,64,1/1/50,,Mo,39,1,30,N,39.02499999,94,44,0,W,-94.73333333,426500
/MJ,"Mildenhall, United Kingdom: (Mildenhall Mean)","Mildenhall, United Kingdom",,United Kingdom,493,1/1/50,,Uk,52,21,38,N,52.36055555,0,29,19,E,0.48861111,577299
/MI,"Milan, Italy: (Milan Mean)","Milan, Italy",,Italy,450,1/1/50,12/1/99,Italy,45,32,14,N,45.53722222,9,0,18,E,9.005,576900
/MI,"Milan, Italy: (Milan Mean)","Milan, Italy",,Italy,450,3/1/00,,Italy,45,24,44,N,45.41222222,9,27,50,E,9.46388888,576910
/MH,"Memphis, TN: (Memphis Mean)","Memphis, TN",Tennessee,United States of America,54,1/1/50,,Tennessee,35,12,7,N,35.20194444,89,55,28,W,-89.92444444,571801
/MG,"Moses Lake, WA: (Moses Lake Mean)","Moses Lake, WA",Washington,United States of America,93,9/1/94,,Wa,47,10,31,N,47.17527777,119,17,0,W,-119.2833333,600952
/MF,"Miami, FL: Miami Airport","Miami, FL",Florida,United States of America,33,3/1/80,,Florida,25,45,50,N,25.76388888,80,25,32,W,-80.42555555,575610
/ME,"Moline, IL: (Moline/Davenport Mean)","Moline, IL",Illinois,United States of America,41,1/1/50,,Illinois,41,31,47,N,41.52972222,90,32,49,W,-90.54694444,587000
/MD,"Harrisburg/York, PA: Harrisburg International  Olmsted Field","Harrisburg/York, PA",Pennsylvania,United States of America,23,1/1/50,,Pa.,40,12,17,N,40.20472222,76,48,26,W,-76.80722222,354200
/MC,"Macon, GA: (Macon Mean)","Macon, GA",Georgia,United States of America,34,1/1/50,,Georgia,32,43,11,N,32.71972222,83,36,4,W,-83.60111111,524001
/MB,"Melbourne, Australia: Melbourne","Melbourne, Australia",,Australia,802,1/1/50,,Australia,37,41,57,S,-37.69916666,144,51,56,E,144.8655556,570503
/MA,"Mobile, AL: Mobile/Pascagoula","Mobile, AL",Alabama,United States of America,51,6/1/76,,Ala./Pascagoula,30,40,18,N,30.67166666,88,9,26,W,-88.15722222,585210
/LZ,"Luzon Island, Philippines: (Luzon Island Mean)","Luzon Island, Philippines",,Philippines,766,12/1/86,,Ph,14,59,17,N,14.98805555,120,24,47,E,120.4130556,521310
/LY,"Lyon, France: Lyon","Lyon, France",,France,427,12/1/75,3/1/81,France,45,43,42,N,45.72833333,5,1,46,E,5.02944444,522350
/LY,"Lyon, France: Lyon France","Lyon, France",,France,427,6/1/81,,France,45,43,32,N,45.72555555,5,4,54,E,5.08166666,522360
/LV,"Las Vegas, NV: (Las Vegas Mean)","Las Vegas, NV",Nevada,United States of America,85,1/1/90,9/1/93,Nevada,36,9,24,N,36.15666666,115,5,46,W,-115.0961111,488802
/LV,"Las Vegas, NV: (Las Vegas Mean)","Las Vegas, NV",Nevada,United States of America,85,12/1/93,,Nevada,36,7,32,N,36.12555555,115,7,50,W,-115.1305556,488804
/LU,"Louisville, KY: Louisville Kentucky","Louisville, KY",Kentucky,United States of America,52,6/1/76,,Kentucky,38,12,33,N,38.20916666,85,42,25,W,-85.70694444,515110
/LR,"Laredo, TX: Laredo Airport","Laredo, TX",Texas,United States of America,74,6/1/81,,Texas,27,32,41,N,27.54472222,99,27,40,W,-99.46111111,486610
/LO,"London, United Kingdom: Farnborough","London, United Kingdom",,United Kingdom,493,1/1/50,12/1/91,England,51,18,35,N,51.30972222,0,19,29,W,-0.32472222,511200
/LO,"London, United Kingdom: (London Mean)","London, United Kingdom",,United Kingdom,493,3/1/92,,England,51,34,35,N,51.57638888,0,8,44,W,-0.14555555,511210
/LM,"Lompoc, CA: (Lompoc Mean)","Lompoc, CA",California,United States of America,91,1/1/50,,California,34,41,52,N,34.69777777,120,31,14,W,-120.5205556,510620
/LK,"Little Rock, AR: (Little Rock Mean)","Little Rock, AR",Arkansas,United States of America,71,12/1/95,,Ar,34,46,52,N,34.78111111,92,14,22,W,-92.23944444,506710
/LI,"Lima, Peru: /Lima Peru","Lima, Peru",,Peru,368,3/1/76,,Peru,12,1,21,S,-12.02249999,77,7,2,W,-77.11722222,502300
